T [s],p [Pa]
0.48092,0.0041875
0.481,0.0042057
0.48108,0.0041447
0.48117,0.0039746
0.48125,0.0038207
0.48133,0.0035724
0.48142,0.0033095
0.4815,0.0031729
0.48158,0.0030325
0.48167,0.0027521
0.48175,0.0024141
0.48183,0.0022887
0.48192,0.0022371
0.482,0.002049
0.48208,0.0018361
0.48217,0.0016732
0.48225,0.0015487
0.48233,0.0012551
0.48242,0.0008907
0.4825,0.00071932
0.48258,0.0006203
0.48267,0.0006964
0.48275,0.0010126
0.48283,0.0013377
0.48292,0.0016157
0.483,0.0018437
0.48308,0.0020866
0.48317,0.0023565
0.48325,0.002407
0.48333,0.0022359
0.48342,0.0021479
0.4835,0.0020352
0.48358,0.0018511
0.48367,0.001825
0.48375,0.001641
0.48383,0.0013008
0.48392,0.00097223
0.484,0.00047057
0.48408,9.03E-05
0.48417,-7.95E-05
0.48425,-0.00012503
0.48433,-2.01E-05
0.48442,-6.10E-05
0.4845,-0.00024252
0.48458,-0.0003012
0.48467,-0.00040039
0.48475,-0.00069924
0.48483,-0.00089219
0.48492,-0.00080222
0.485,-0.00059026
0.48508,-0.00052871
0.48517,-0.00068737
0.48525,-0.00073017
0.48533,-0.00053991
0.48542,-0.00039061
0.4855,-0.00040128
0.48558,-0.00035009
0.48567,-0.00018594
0.48575,-0.00020077
0.48583,-0.00036794
0.48592,-0.00041248
0.486,-0.00029424
0.48608,-0.00016942
0.48617,-0.0001612
0.48625,-0.00028775
0.48633,-0.0005801
0.48642,-0.00093156
0.4865,-0.0012482
0.48658,-0.0015247
0.48667,-0.0016913
0.48675,-0.0019457
0.48683,-0.0022505
0.48692,-0.0023566
0.487,-0.0024856
0.48708,-0.0028859
0.48717,-0.0034654
0.48725,-0.0037831
0.48733,-0.0037944
0.48742,-0.0038829
0.4875,-0.0039853
0.48758,-0.0039647
0.48767,-0.0038541
0.48775,-0.0037351
0.48783,-0.0035952
0.48792,-0.003247
0.488,-0.0027994
0.48808,-0.0023917
0.48817,-0.0020376
0.48825,-0.0018587
0.48833,-0.001701
0.48842,-0.0015231
0.4885,-0.0015016
0.48858,-0.0014038
0.48867,-0.0011226
0.48875,-0.00084551
0.48883,-0.00062817
0.48892,-0.00042207
0.489,-0.00017043
0.48908,-4.24E-05
0.48917,-1.78E-05
0.48925,-1.80E-05
0.48933,-8.56E-05
0.48942,-2.10E-05
0.4895,7.09E-05
0.48958,0.00013513
0.48967,0.00032675
0.48975,0.00065728
0.48983,0.00098183
0.48992,0.0009851
0.49,0.0010753
0.49008,0.0014998
0.49017,0.001778
0.49025,0.0019478
0.49033,0.0020404
0.49042,0.0021323
0.4905,0.0023997
0.49058,0.0024797
0.49067,0.0024288
0.49075,0.0025055
0.49083,0.0025056
0.49092,0.0023381
0.491,0.0020508
0.49108,0.001744
0.49117,0.0015395
0.49125,0.0015605
0.49133,0.0016246
0.49142,0.0014505
0.4915,0.0013597
0.49158,0.0013663
0.49167,0.0012132
0.49175,0.0011157
0.49183,0.0011052
0.49192,0.0011108
0.492,0.0011108
0.49208,0.0010832
0.49217,0.0011509
0.49225,0.0012916
0.49233,0.001326
0.49242,0.0011495
0.4925,0.0011426
0.49258,0.0013212
0.49267,0.0013334
0.49275,0.0015063
0.49283,0.0016084
0.49292,0.0014396
0.493,0.0014186
0.49308,0.0013734
0.49317,0.0013092
0.49325,0.001325
0.49333,0.0012657
0.49342,0.001331
0.4935,0.0015474
0.49358,0.0016825
0.49367,0.0018086
0.49375,0.0019374
0.49383,0.0019652
0.49392,0.0018439
0.494,0.00142
0.49408,0.00094172
0.49417,0.00069739
0.49425,0.00051882
0.49433,0.00037013
0.49442,0.00022573
0.4945,-1.16E-05
0.49458,-0.00022378
0.49467,-0.00045335
0.49475,-0.00081709
0.49483,-0.0011292
0.49492,-0.0014106
0.495,-0.0018194
0.49508,-0.0022374
0.49517,-0.0027245
0.49525,-0.0030677
0.49533,-0.0030025
0.49542,-0.0028391
0.4955,-0.0025431
0.49558,-0.0022468
0.49567,-0.0023143
0.49575,-0.0025181
0.49583,-0.0026705
0.49592,-0.0028078
0.496,-0.0029357
0.49608,-0.0030606
0.49617,-0.0031766
0.49625,-0.0032335
0.49633,-0.0032304
0.49642,-0.0032715
0.4965,-0.0034815
0.49658,-0.0037253
0.49667,-0.0038378
0.49675,-0.0038058
0.49683,-0.0036266
0.49692,-0.0035513
0.497,-0.0035137
0.49708,-0.0033373
0.49717,-0.0031511
0.49725,-0.0029121
0.49733,-0.0026304
0.49742,-0.0024013
0.4975,-0.0021976
0.49758,-0.001938
0.49767,-0.0016836
0.49775,-0.0015012
0.49783,-0.0013601
0.49792,-0.0012656
0.498,-0.0012209
0.49808,-0.0011912
0.49817,-0.0011421
0.49825,-0.0010505
0.49833,-0.0008766
0.49842,-0.00079273
0.4985,-0.0005713
0.49858,1.77E-05
0.49867,0.00037992
0.49875,0.00068469
0.49883,0.0011561
0.49892,0.001261
0.499,0.0012066
0.49908,0.0011923
0.49917,0.0011539
0.49925,0.001185
0.49933,0.0011092
0.49942,0.0010252
0.4995,0.0010472
0.49958,0.00098465
0.49967,0.0011331
0.49975,0.0014555
0.49983,0.0014926
0.49992,0.0015213
0.5,0.0017341
0.50008,0.0019735
0.50017,0.0021722
0.50025,0.0023605
0.50033,0.00262
0.50042,0.0027961
0.5005,0.0029539
0.50058,0.0031874
0.50067,0.0033744
0.50075,0.003516
0.50083,0.0036737
0.50092,0.0040291
0.501,0.0043799
0.50108,0.0044577
0.50117,0.0043914
0.50125,0.0041996
0.50133,0.0040036
0.50142,0.0038756
0.5015,0.0037743
0.50158,0.0037673
0.50167,0.0038388
0.50175,0.004014
0.50183,0.0042261
0.50192,0.0044717
0.502,0.0047546
0.50208,0.0048903
0.50217,0.0050695
0.50225,0.005237
0.50233,0.0052267
0.50242,0.0052981
0.5025,0.0052397
0.50258,0.0049312
0.50267,0.0046731
0.50275,0.004718
0.50283,0.0050635
0.50292,0.0052624
0.503,0.0051644
0.50308,0.0049779
0.50317,0.0048169
0.50325,0.0045367
0.50333,0.0040505
0.50342,0.003713
0.5035,0.0036051
0.50358,0.0035142
0.50367,0.0034249
0.50375,0.0032598
0.50383,0.0028806
0.50392,0.0024977
0.504,0.0023363
0.50408,0.0022201
0.50417,0.0020324
0.50425,0.0018829
0.50433,0.0018498
0.50442,0.0018692
0.5045,0.0019146
0.50458,0.0019816
0.50467,0.0019273
0.50475,0.0017093
0.50483,0.0013446
0.50492,0.00079754
0.505,0.00019599
0.50508,-0.00022325
0.50517,-0.00039021
0.50525,-0.0004796
0.50533,-0.00052061
0.50542,-0.00049332
0.5055,-0.00064527
0.50558,-0.00083128
0.50567,-0.0008991
0.50575,-0.0010884
0.50583,-0.0013927
0.50592,-0.0016658
0.506,-0.0018149
0.50608,-0.001949
0.50617,-0.0018937
0.50625,-0.0015572
0.50633,-0.0013291
0.50642,-0.0010972
0.5065,-0.00093289
0.50658,-0.00091476
0.50667,-0.0008139
0.50675,-0.00083564
0.50683,-0.00090977
0.50692,-0.00099521
0.507,-0.0011226
0.50708,-0.0011663
0.50717,-0.0012204
0.50725,-0.0011074
0.50733,-0.0008426
0.50742,-0.00065095
0.5075,-0.00058841
0.50758,-0.00075489
0.50767,-0.00096101
0.50775,-0.0010948
0.50783,-0.0012976
0.50792,-0.0014272
0.508,-0.0013461
0.50808,-0.0012154
0.50817,-0.0012149
0.50825,-0.0013485
0.50833,-0.0013742
0.50842,-0.0012939
0.5085,-0.0014194
0.50858,-0.0017495
0.50867,-0.0021049
0.50875,-0.0022732
0.50883,-0.002307
0.50892,-0.0024641
0.509,-0.0024588
0.50908,-0.0021866
0.50917,-0.0020057
0.50925,-0.0018743
0.50933,-0.0017901
0.50942,-0.0018098
0.5095,-0.0017536
0.50958,-0.0016739
0.50967,-0.001597
0.50975,-0.001381
0.50983,-0.0010696
0.50992,-0.00071911
0.51,-0.00028364
0.51008,7.91E-05
0.51017,0.00030036
0.51025,0.00044088
0.51033,0.00054253
0.51042,0.00088998
0.5105,0.0013557
0.51058,0.0016138
0.51067,0.0018104
0.51075,0.002001
0.51083,0.0021993
0.51092,0.0024288
0.511,0.0026427
0.51108,0.0029463
0.51117,0.0032164
0.51125,0.0034127
0.51133,0.0035697
0.51142,0.0035539
0.5115,0.0035992
0.51158,0.0037207
0.51167,0.0037608
0.51175,0.0038105
0.51183,0.0040631
0.51192,0.0045694
0.512,0.0048471
0.51208,0.0049168
0.51217,0.004925
0.51225,0.0048356
0.51233,0.005069
0.51242,0.0052583
0.5125,0.0050917
0.51258,0.0049642
0.51267,0.0048686
0.51275,0.0049096
0.51283,0.0051963
0.51292,0.0054726
0.513,0.005624
0.51308,0.0056898
0.51317,0.0055909
0.51325,0.0052257
0.51333,0.0047281
0.51342,0.0042186
0.5135,0.0037862
0.51358,0.0035096
0.51367,0.0032992
0.51375,0.0031557
0.51383,0.0029211
0.51392,0.0025174
0.514,0.0021811
0.51408,0.0018553
0.51417,0.0014047
0.51425,0.00095078
0.51433,0.00065975
0.51442,0.00057772
0.5145,0.00074944
0.51458,0.0010596
0.51467,0.0012084
0.51475,0.0013832
0.51483,0.0017105
0.51492,0.0018734
0.515,0.0019867
0.51508,0.0021134
0.51517,0.0022413
0.51525,0.0024974
0.51533,0.0026298
0.51542,0.0025776
0.5155,0.0025347
0.51558,0.0025822
0.51567,0.0025132
0.51575,0.002165
0.51583,0.0016726
0.51592,0.0011571
0.516,0.00073566
0.51608,0.0003518
0.51617,0.00011151
0.51625,6.59E-05
0.51633,0.00013003
0.51642,0.00023396
0.5165,4.21E-05
0.51658,-9.13E-05
0.51667,2.20E-05
0.51675,-0.00019982
0.51683,-0.0005135
0.51692,-0.00062147
0.517,-0.00073094
0.51708,-0.00086413
0.51717,-0.0010736
0.51725,-0.0011422
0.51733,-0.0011816
0.51742,-0.0015244
0.5175,-0.001802
0.51758,-0.0020949
0.51767,-0.0024324
0.51775,-0.0025579
0.51783,-0.0027841
0.51792,-0.0029528
0.518,-0.0029663
0.51808,-0.0031213
0.51817,-0.003389
0.51825,-0.0036319
0.51833,-0.0038102
0.51842,-0.0040018
0.5185,-0.0042344
0.51858,-0.0046627
0.51867,-0.0050901
0.51875,-0.0053179
0.51883,-0.005659
0.51892,-0.0059822
0.519,-0.0060689
0.51908,-0.0060492
0.51917,-0.0060016
0.51925,-0.0059504
0.51933,-0.0058943
0.51942,-0.005687
0.5195,-0.005298
0.51958,-0.0048774
0.51967,-0.0044767
0.51975,-0.0042944
0.51983,-0.0042628
0.51992,-0.0040089
0.52,-0.0036941
0.52008,-0.0036448
0.52017,-0.0037812
0.52025,-0.0040029
0.52033,-0.0043599
0.52042,-0.0046473
0.5205,-0.0047467
0.52058,-0.0048914
0.52067,-0.0052009
0.52075,-0.0055798
0.52083,-0.0058823
0.52092,-0.0061154
0.521,-0.0063035
0.52108,-0.0064478
0.52117,-0.0065319
0.52125,-0.0064834
0.52133,-0.0064456
0.52142,-0.0064757
0.5215,-0.0064212
0.52158,-0.0064458
0.52167,-0.0064713
0.52175,-0.006212
0.52183,-0.0060132
0.52192,-0.0058459
0.522,-0.005526
0.52208,-0.0051338
0.52217,-0.004482
0.52225,-0.0039811
0.52233,-0.0038708
0.52242,-0.0037289
0.5225,-0.0034498
0.52258,-0.0031203
0.52267,-0.0029238
0.52275,-0.0029216
0.52283,-0.0029166
0.52292,-0.0027676
0.523,-0.002589
0.52308,-0.0025211
0.52317,-0.0023586
0.52325,-0.0019452
0.52333,-0.001471
0.52342,-0.0011029
0.5235,-0.00081658
0.52358,-0.00049856
0.52367,-6.27E-05
0.52375,0.00041411
0.52383,0.00076591
0.52392,0.00095636
0.524,0.0011564
0.52408,0.0014877
0.52417,0.0019847
0.52425,0.0024608
0.52433,0.0025767
0.52442,0.002657
0.5245,0.0029459
0.52458,0.0031329
0.52467,0.0032787
0.52475,0.0034199
0.52483,0.0035017
0.52492,0.0034861
0.525,0.0034115
0.52508,0.0035218
0.52517,0.0035385
0.52525,0.0034531
0.52533,0.003595
0.52542,0.0037952
0.5255,0.0039095
0.52558,0.0037992
0.52567,0.0036291
0.52575,0.0036627
0.52583,0.0036752
0.52592,0.0035024
0.526,0.0031966
0.52608,0.0030479
0.52617,0.0031818
0.52625,0.0033601
0.52633,0.0034606
0.52642,0.003476
0.5265,0.0036244
0.52658,0.0038842
0.52667,0.0039037
0.52675,0.003852
0.52683,0.0039691
0.52692,0.0040358
0.527,0.0039596
0.52708,0.0037977
0.52717,0.003504
0.52725,0.0032281
0.52733,0.0030898
0.52742,0.0029932
0.5275,0.0028558
0.52758,0.0026851
0.52767,0.0025918
0.52775,0.0025916
0.52783,0.0028228
0.52792,0.0032545
0.528,0.0034623
0.52808,0.0034776
0.52817,0.0034632
0.52825,0.0033039
0.52833,0.003165
0.52842,0.0031821
0.5285,0.0030494
0.52858,0.0028496
0.52867,0.0028924
0.52875,0.0028861
0.52883,0.0026861
0.52892,0.0024473
0.529,0.0021949
0.52908,0.0020061
0.52917,0.0018003
0.52925,0.0014953
0.52933,0.0014071
0.52942,0.0016109
0.5295,0.0017044
0.52958,0.0016524
0.52967,0.0017638
0.52975,0.0020062
0.52983,0.0022651
0.52992,0.0025599
0.53,0.0027685
0.53008,0.0028392
0.53017,0.0028587
0.53025,0.0029928
0.53033,0.0032342
0.53042,0.00341
0.5305,0.0036382
0.53058,0.0038242
0.53067,0.0038974
0.53075,0.0039846
0.53083,0.0038997
0.53092,0.0036643
0.531,0.0033656
0.53108,0.0031092
0.53117,0.0030031
0.53125,0.002983
0.53133,0.0031132
0.53142,0.0033407
0.5315,0.0035431
0.53158,0.0036009
0.53167,0.0034678
0.53175,0.0032088
0.53183,0.0029374
0.53192,0.002753
0.532,0.0025906
0.53208,0.0024691
0.53217,0.0024657
0.53225,0.0026466
0.53233,0.0028977
0.53242,0.002986
0.5325,0.0028736
0.53258,0.0025989
0.53267,0.0023002
0.53275,0.0019426
0.53283,0.0015418
0.53292,0.0013221
0.533,0.0011632
0.53308,0.0010662
0.53317,0.0010458
0.53325,0.0010464
0.53333,0.001263
0.53342,0.0014665
0.5335,0.0013611
0.53358,0.00095085
0.53367,0.00039721
0.53375,-0.00011667
0.53383,-0.00073723
0.53392,-0.0013344
0.534,-0.0016249
0.53408,-0.0017643
0.53417,-0.001822
0.53425,-0.0016866
0.53433,-0.001509
0.53442,-0.0016128
0.5345,-0.0019876
0.53458,-0.0023564
0.53467,-0.0026598
0.53475,-0.0028251
0.53483,-0.0028666
0.53492,-0.0029696
0.535,-0.0031004
0.53508,-0.0031803
0.53517,-0.0031312
0.53525,-0.0030285
0.53533,-0.0029838
0.53542,-0.0029616
0.5355,-0.0029201
0.53558,-0.0028146
0.53567,-0.0027341
0.53575,-0.0026303
0.53583,-0.0023989
0.53592,-0.0020415
0.536,-0.0016417
0.53608,-0.001486
0.53617,-0.0014926
0.53625,-0.00141
0.53633,-0.001431
0.53642,-0.0015306
0.5365,-0.0014717
0.53658,-0.0015536
0.53667,-0.0018628
0.53675,-0.0020355
0.53683,-0.002121
0.53692,-0.0021025
0.537,-0.0020412
0.53708,-0.002126
0.53717,-0.0021029
0.53725,-0.0022094
0.53733,-0.0024549
0.53742,-0.0024774
0.5375,-0.002622
0.53758,-0.0028762
0.53767,-0.0030717
0.53775,-0.0033583
0.53783,-0.0037328
0.53792,-0.0040567
0.538,-0.0042063
0.53808,-0.0043257
0.53817,-0.0044035
0.53825,-0.004492
0.53833,-0.0048312
0.53842,-0.0052227
0.5385,-0.0053732
0.53858,-0.0053669
0.53867,-0.0054261
0.53875,-0.0053435
0.53883,-0.0050857
0.53892,-0.0050161
0.539,-0.00499
0.53908,-0.0049202
0.53917,-0.0050001
0.53925,-0.0051873
0.53933,-0.0054222
0.53942,-0.0057004
0.5395,-0.0059548
0.53958,-0.0060861
0.53967,-0.0061479
0.53975,-0.006192
0.53983,-0.0063346
0.53992,-0.0065171
0.54,-0.006429
0.54008,-0.0063061
0.54017,-0.006196
0.54025,-0.0060929
0.54033,-0.0061519
0.54042,-0.0061632
0.5405,-0.0061815
0.54058,-0.0058439
0.54067,-0.0051552
0.54075,-0.0047701
0.54083,-0.0044845
0.54092,-0.0041157
0.541,-0.0039431
0.54108,-0.0039519
0.54117,-0.0038474
0.54125,-0.0035838
0.54133,-0.0032474
0.54142,-0.0029534
0.5415,-0.0028606
0.54158,-0.0027762
0.54167,-0.0025322
0.54175,-0.0023207
0.54183,-0.0023359
0.54192,-0.0024331
0.542,-0.0025215
0.54208,-0.0026318
0.54217,-0.0026292
0.54225,-0.0025629
0.54233,-0.0025625
0.54242,-0.0024972
0.5425,-0.0022528
0.54258,-0.0021107
0.54267,-0.002095
0.54275,-0.0019634
0.54283,-0.0018758
0.54292,-0.0019478
0.543,-0.0021238
0.54308,-0.0022254
0.54317,-0.002185
0.54325,-0.0021802
0.54333,-0.0020487
0.54342,-0.0015878
0.5435,-0.00094452
0.54358,-0.00036242
0.54367,1.43E-05
0.54375,0.00015286
0.54383,0.0001395
0.54392,0.00022584
0.544,0.00027788
0.54408,0.00016793
0.54417,0.00030317
0.54425,0.00067858
0.54433,0.0010201
0.54442,0.0012939
0.5445,0.0014949
0.54458,0.0015147
0.54467,0.0013625
0.54475,0.0013578
0.54483,0.0013438
0.54492,0.0011729
0.545,0.0011251
0.54508,0.0011936
0.54517,0.0013117
0.54525,0.0013015
0.54533,0.0012729
0.54542,0.0013847
0.5455,0.0013635
0.54558,0.0013215
0.54567,0.0013063
0.54575,0.0012944
0.54583,0.0014871
0.54592,0.0017762
0.546,0.0020628
0.54608,0.002245
0.54617,0.0022982
0.54625,0.0023612
0.54633,0.0023515
0.54642,0.0023545
0.5465,0.0023732
0.54658,0.0023845
0.54667,0.0026434
0.54675,0.0029108
0.54683,0.0031415
0.54692,0.0033619
0.547,0.0031412
0.54708,0.0027059
0.54717,0.0024649
0.54725,0.0024131
0.54733,0.0023527
0.54742,0.0022854
0.5475,0.0022594
0.54758,0.0021584
0.54767,0.0022768
0.54775,0.0024664
0.54783,0.0024638
0.54792,0.0024245
0.548,0.0023189
0.54808,0.002482
0.54817,0.0029224
0.54825,0.0031416
0.54833,0.0031844
0.54842,0.003341
0.5485,0.0036002
0.54858,0.0036957
0.54867,0.0036441
0.54875,0.003756
0.54883,0.0039679
0.54892,0.0041405
0.549,0.0043551
0.54908,0.0043606
0.54917,0.0041472
0.54925,0.0041358
0.54933,0.0042889
0.54942,0.0042873
0.5495,0.0040842
0.54958,0.0038891
0.54967,0.0035668
0.54975,0.0031973
0.54983,0.0031661
0.54992,0.0030393
0.55,0.0026971
0.55008,0.0025445
0.55017,0.0023526
0.55025,0.0022008
0.55033,0.0023629
0.55042,0.002397
0.5505,0.0022127
0.55058,0.0021375
0.55067,0.0021468
0.55075,0.002178
0.55083,0.0022114
0.55092,0.0022669
0.551,0.0023499
0.55108,0.002484
0.55117,0.002626
0.55125,0.0025026
0.55133,0.0022326
0.55142,0.0021358
0.5515,0.0021988
0.55158,0.0022977
0.55167,0.0023495
0.55175,0.0024625
0.55183,0.0026185
0.55192,0.0026115
0.552,0.0026391
0.55208,0.002785
0.55217,0.0028629
0.55225,0.0029945
0.55233,0.0031214
0.55242,0.0031655
0.5525,0.0033028
0.55258,0.0035211
0.55267,0.0036321
0.55275,0.003642
0.55283,0.0036908
0.55292,0.0035023
0.553,0.0031721
0.55308,0.0029612
0.55317,0.0026287
0.55325,0.0023487
0.55333,0.0021621
0.55342,0.0020301
0.5535,0.0022135
0.55358,0.0023439
0.55367,0.0021295
0.55375,0.001877
0.55383,0.0016707
0.55392,0.0014864
0.554,0.0013897
0.55408,0.0014701
0.55417,0.0017096
0.55425,0.0018761
0.55433,0.0020533
0.55442,0.0022617
0.5545,0.0024181
0.55458,0.0025643
0.55467,0.0025885
0.55475,0.0024764
0.55483,0.0021169
0.55492,0.0017924
0.555,0.0016172
0.55508,0.0012739
0.55517,0.0010356
0.55525,0.00098938
0.55533,0.0010951
0.55542,0.0013267
0.5555,0.00166
0.55558,0.0021861
0.55567,0.0027322
0.55575,0.0032124
0.55583,0.0034514
0.55592,0.0035658
0.556,0.0037452
0.55608,0.0038041
0.55617,0.0038067
0.55625,0.0037479
0.55633,0.0036758
0.55642,0.0036334
0.5565,0.0035589
0.55658,0.0033769
0.55667,0.0031055
0.55675,0.0031577
0.55683,0.0033296
0.55692,0.0032285
0.557,0.0029689
0.55708,0.0027077
0.55717,0.0025495
0.55725,0.0023621
0.55733,0.0022081
0.55742,0.0021607
0.5575,0.002188
0.55758,0.002163
0.55767,0.0019329
0.55775,0.0018537
0.55783,0.0018582
0.55792,0.0016521
0.558,0.0014775
0.55808,0.0013256
0.55817,0.00087346
0.55825,0.00028635
0.55833,-2.66E-05
0.55842,-0.00027005
0.5585,-0.00065692
0.55858,-0.0010635
0.55867,-0.0014219
0.55875,-0.0016739
0.55883,-0.0019563
0.55892,-0.0022935
0.559,-0.0025652
0.55908,-0.0028531
0.55917,-0.0029895
0.55925,-0.0029191
0.55933,-0.0030953
0.55942,-0.0034469
0.5595,-0.0036569
0.55958,-0.0038414
0.55967,-0.0039352
0.55975,-0.0039559
0.55983,-0.0039098
0.55992,-0.0036736
0.56,-0.003561
0.56008,-0.0034375
0.56017,-0.0031049
0.56025,-0.0030292
0.56033,-0.0031431
0.56042,-0.003275
0.5605,-0.003465
0.56058,-0.0038149
0.56067,-0.0042922
0.56075,-0.0042517
0.56083,-0.0039363
0.56092,-0.0037397
0.561,-0.0035304
0.56108,-0.00352
0.56117,-0.0034755
0.56125,-0.0033996
0.56133,-0.0034867
0.56142,-0.003605
0.5615,-0.0038944
0.56158,-0.0042603
0.56167,-0.0044781
0.56175,-0.0045267
0.56183,-0.0044515
0.56192,-0.0043882
0.562,-0.0043358
0.56208,-0.0043838
0.56217,-0.0046466
0.56225,-0.0049861
0.56233,-0.0052779
0.56242,-0.005485
0.5625,-0.0056456
0.56258,-0.0056067
0.56267,-0.0053422
0.56275,-0.0051851
0.56283,-0.0050885
0.56292,-0.0048614
0.563,-0.0046397
0.56308,-0.0047196
0.56317,-0.0050349
0.56325,-0.0051487
0.56333,-0.0050773
0.56342,-0.0050022
0.5635,-0.004976
0.56358,-0.0050333
0.56367,-0.0050637
0.56375,-0.0051385
0.56383,-0.0053804
0.56392,-0.0055878
0.564,-0.0057225
0.56408,-0.0060457
0.56417,-0.0062881
0.56425,-0.006279
0.56433,-0.0062219
0.56442,-0.0060279
0.5645,-0.0057341
0.56458,-0.0055269
0.56467,-0.0056265
0.56475,-0.0057698
0.56483,-0.0057511
0.56492,-0.0059593
0.565,-0.0062824
0.56508,-0.0064752
0.56517,-0.0064459
0.56525,-0.0062632
0.56533,-0.0061998
0.56542,-0.0060483
0.5655,-0.0055708
0.56558,-0.0050692
0.56567,-0.0047936
0.56575,-0.0045777
0.56583,-0.0043618
0.56592,-0.0042076
0.566,-0.0039969
0.56608,-0.0036434
0.56617,-0.0033124
0.56625,-0.0032075
0.56633,-0.0032285
0.56642,-0.0032103
0.5665,-0.0031779
0.56658,-0.0031535
0.56667,-0.00294
0.56675,-0.0024537
0.56683,-0.0020518
0.56692,-0.0020649
0.567,-0.0021511
0.56708,-0.0020571
0.56717,-0.00215
0.56725,-0.0023518
0.56733,-0.0024574
0.56742,-0.002507
0.5675,-0.0023975
0.56758,-0.0021011
0.56767,-0.0015714
0.56775,-0.0010717
0.56783,-0.00078679
0.56792,-0.0003373
0.568,0.00029502
0.56808,0.00075808
0.56817,0.00090692
0.56825,0.00079292
0.56833,0.00064949
0.56842,0.00066611
0.5685,0.00076447
0.56858,0.001038
0.56867,0.0014588
0.56875,0.0017332
0.56883,0.0019966
0.56892,0.0022167
0.569,0.0021755
0.56908,0.0021226
0.56917,0.0021344
0.56925,0.0020937
0.56933,0.0020243
0.56942,0.0018762
0.5695,0.0017842
0.56958,0.0018543
0.56967,0.001891
0.56975,0.0018488
0.56983,0.0019456
0.56992,0.0019709
0.57,0.0017343
0.57008,0.0017569
0.57017,0.001832
0.57025,0.0016909
0.57033,0.0017572
0.57042,0.0019112
0.5705,0.0021811
0.57058,0.0025134
0.57067,0.0025661
0.57075,0.0025301
0.57083,0.0026336
0.57092,0.0027226
0.571,0.0027699
0.57108,0.0030809
0.57117,0.0032819
0.57125,0.0030939
0.57133,0.0029237
0.57142,0.002785
0.5715,0.0026378
0.57158,0.0024079
0.57167,0.0021138
0.57175,0.0019488
0.57183,0.0016961
0.57192,0.0014297
0.572,0.0014022
0.57208,0.0014743
0.57217,0.0015768
0.57225,0.001454
0.57233,0.001126
0.57242,0.001018
0.5725,0.0010547
0.57258,0.0011866
0.57267,0.0013399
0.57275,0.0014263
0.57283,0.0016254
0.57292,0.0017895
0.573,0.0018895
0.57308,0.0021261
0.57317,0.0023817
0.57325,0.0025017
0.57333,0.0026241
0.57342,0.0027425
0.5735,0.0025936
0.57358,0.0023689
0.57367,0.0024392
0.57375,0.0026287
0.57383,0.0026835
0.57392,0.0027515
0.574,0.0029619
0.57408,0.0031671
0.57417,0.0033369
0.57425,0.0035724
0.57433,0.0037031
0.57442,0.0036037
0.5745,0.0034872
0.57458,0.0035083
0.57467,0.0034145
0.57475,0.0031089
0.57483,0.003013
0.57492,0.0030003
0.575,0.0030049
0.57508,0.0032912
0.57517,0.0033798
0.57525,0.0031674
0.57533,0.0029935
0.57542,0.0029895
0.5755,0.0030252
0.57558,0.0029832
0.57567,0.0030968
0.57575,0.0032343
0.57583,0.0034285
0.57592,0.0036979
0.576,0.0037786
0.57608,0.0037397
0.57617,0.0037444
0.57625,0.0039072
0.57633,0.0038475
0.57642,0.0035175
0.5765,0.0032433
0.57658,0.0028737
0.57667,0.0025525
0.57675,0.0023856
0.57683,0.0023408
0.57692,0.0025163
0.577,0.0026437
0.57708,0.0025697
0.57717,0.0023147
0.57725,0.0019305
0.57733,0.001686
0.57742,0.0016205
0.5775,0.0017066
0.57758,0.0019454
0.57767,0.0022993
0.57775,0.0028045
0.57783,0.0032092
0.57792,0.0035172
0.578,0.0038499
0.57808,0.0039275
0.57817,0.0037531
0.57825,0.0034751
0.57833,0.0034641
0.57842,0.0037464
0.5785,0.003735
0.57858,0.003679
0.57867,0.0037972
0.57875,0.0038445
0.57883,0.0038406
0.57892,0.0036661
0.579,0.0033299
0.57908,0.0028601
0.57917,0.0023414
0.57925,0.0020789
0.57933,0.0020264
0.57942,0.0019605
0.5795,0.0018408
0.57958,0.0017177
0.57967,0.0015901
0.57975,0.0013975
0.57983,0.0011644
0.57992,0.00090215
0.58,0.00064721
0.58008,0.00061199
0.58017,0.00084367
0.58025,0.0011345
0.58033,0.0013271
0.58042,0.0014156
0.5805,0.0014611
0.58058,0.0013925
0.58067,0.0011529
0.58075,0.00096331
0.58083,0.00085654
0.58092,0.00068857
0.581,0.00049144
0.58108,0.00027488
0.58117,0.00016508
0.58125,0.00014421
0.58133,4.03E-05
0.58142,-0.00018291
0.5815,-0.00059487
0.58158,-0.00097419
0.58167,-0.0012251
0.58175,-0.0014965
0.58183,-0.001577
0.58192,-0.0014071
0.582,-0.0012795
0.58208,-0.0013411
0.58217,-0.0014185
0.58225,-0.0013377
0.58233,-0.0012003
0.58242,-0.0011922
0.5825,-0.0014795
0.58258,-0.0018741
0.58267,-0.0020845
0.58275,-0.002264
0.58283,-0.0024789
0.58292,-0.0026663
0.583,-0.0027634
0.58308,-0.0028108
0.58317,-0.0029016
0.58325,-0.0028985
0.58333,-0.0029497
0.58342,-0.0031941
0.5835,-0.0034138
0.58358,-0.0036519
0.58367,-0.0040559
0.58375,-0.004394
0.58383,-0.0045884
0.58392,-0.004617
0.584,-0.004478
0.58408,-0.0044574
0.58417,-0.0044894
0.58425,-0.0046408
