t [s],p [Pa]
0.50783,0.046238
0.50792,0.051722
0.508,0.056874
0.50808,0.061699
0.50817,0.066568
0.50825,0.070921
0.50833,0.074021
0.50842,0.076243
0.5085,0.077952
0.50858,0.079024
0.50867,0.079284
0.50875,0.078566
0.50883,0.077255
0.50892,0.075928
0.509,0.074051
0.50908,0.071193
0.50917,0.067635
0.50925,0.063614
0.50933,0.059031
0.50942,0.053504
0.5095,0.04745
0.50958,0.041035
0.50967,0.03417
0.50975,0.027314
0.50983,0.020327
0.50992,0.013122
0.51,0.0057675
0.51008,-0.0017479
0.51017,-0.0091215
0.51025,-0.016488
0.51033,-0.024166
0.51042,-0.031435
0.5105,-0.037298
0.51058,-0.04277
0.51067,-0.048681
0.51075,-0.053894
0.51083,-0.05859
0.51092,-0.063455
0.511,-0.068073
0.51108,-0.07218
0.51117,-0.075878
0.51125,-0.07899
0.51133,-0.080972
0.51142,-0.082194
0.5115,-0.082799
0.51158,-0.082716
0.51167,-0.082205
0.51175,-0.080845
0.51183,-0.079136
0.51192,-0.077332
0.512,-0.074476
0.51208,-0.070654
0.51217,-0.066589
0.51225,-0.062197
0.51233,-0.057092
0.51242,-0.051735
0.5125,-0.04628
0.51258,-0.04022
0.51267,-0.034156
0.51275,-0.028526
0.51283,-0.022626
0.51292,-0.016311
0.513,-0.0094739
0.51308,-0.002152
0.51317,0.0048817
0.51325,0.012471
0.51333,0.021357
0.51342,0.030245
0.5135,0.038574
0.51358,0.046505
0.51367,0.054065
0.51375,0.06125
0.51383,0.067849
0.51392,0.073894
0.514,0.079226
0.51408,0.083874
0.51417,0.088111
0.51425,0.092098
0.51433,0.095729
0.51442,0.098566
0.5145,0.10118
0.51458,0.10346
0.51467,0.10426
0.51475,0.10353
0.51483,0.10189
0.51492,0.10003
0.515,0.09736
0.51508,0.093231
0.51517,0.088539
0.51525,0.083587
0.51533,0.077905
0.51542,0.071854
0.5155,0.065982
0.51558,0.059882
0.51567,0.053405
0.51575,0.046527
0.51583,0.039529
0.51592,0.032628
0.516,0.024577
0.51608,0.016069
0.51617,0.0083523
0.51625,0.00048538
0.51633,-0.0074122
0.51642,-0.015132
0.5165,-0.022829
0.51658,-0.029805
0.51667,-0.036478
0.51675,-0.043193
0.51683,-0.049395
0.51692,-0.055341
0.517,-0.060885
0.51708,-0.065619
0.51717,-0.069781
0.51725,-0.073228
0.51733,-0.076084
0.51742,-0.078188
0.5175,-0.079586
0.51758,-0.081314
0.51767,-0.082674
0.51775,-0.083061
0.51783,-0.083032
0.51792,-0.082263
0.518,-0.08126
0.51808,-0.080094
0.51817,-0.077704
0.51825,-0.074314
0.51833,-0.07029
0.51842,-0.065548
0.5185,-0.060438
0.51858,-0.055213
0.51867,-0.049726
0.51875,-0.044149
0.51883,-0.038822
0.51892,-0.033289
0.519,-0.026812
0.51908,-0.019752
0.51917,-0.012736
0.51925,-0.005222
0.51933,0.0028487
0.51942,0.011041
0.5195,0.019591
0.51958,0.027943
0.51967,0.035437
0.51975,0.042099
0.51983,0.04813
0.51992,0.053898
0.52,0.059228
0.52008,0.064022
0.52017,0.068612
0.52025,0.073386
0.52033,0.07809
0.52042,0.08155
0.5205,0.083852
0.52058,0.086018
0.52067,0.08729
0.52075,0.087001
0.52083,0.086122
0.52092,0.084394
0.521,0.081361
0.52108,0.077949
0.52117,0.074268
0.52125,0.070136
0.52133,0.065849
0.52142,0.061074
0.5215,0.055585
0.52158,0.049752
0.52167,0.043391
0.52175,0.036314
0.52183,0.029425
0.52192,0.022659
0.522,0.014986
0.52208,0.0073584
0.52217,0.00036793
0.52225,-0.0067746
0.52233,-0.013464
0.52242,-0.01974
0.5225,-0.026534
0.52258,-0.033588
0.52267,-0.040663
0.52275,-0.047601
0.52283,-0.054072
0.52292,-0.060085
0.523,-0.065242
0.52308,-0.069292
0.52317,-0.07308
0.52325,-0.076798
0.52333,-0.079588
0.52342,-0.0816
0.5235,-0.083636
0.52358,-0.085554
0.52367,-0.086896
0.52375,-0.087977
0.52383,-0.088792
0.52392,-0.088399
0.524,-0.086436
0.52408,-0.083721
0.52417,-0.080595
0.52425,-0.076923
0.52433,-0.072973
0.52442,-0.068443
0.5245,-0.063459
0.52458,-0.058538
0.52467,-0.053343
0.52475,-0.047668
0.52483,-0.041639
0.52492,-0.035065
0.525,-0.027844
0.52508,-0.020753
0.52517,-0.013918
0.52525,-0.0066532
0.52533,0.00077659
0.52542,0.0080684
0.5255,0.015393
0.52558,0.022868
0.52567,0.030461
0.52575,0.037729
0.52583,0.044106
0.52592,0.049868
0.526,0.05553
0.52608,0.06091
0.52617,0.066205
0.52625,0.071324
0.52633,0.075864
0.52642,0.079868
0.5265,0.083183
0.52658,0.086216
0.52667,0.088487
0.52675,0.089271
0.52683,0.089834
0.52692,0.09038
0.527,0.089849
0.52708,0.088147
0.52717,0.085867
0.52725,0.083375
0.52733,0.080566
0.52742,0.07689
0.5275,0.071846
0.52758,0.066139
0.52767,0.059909
0.52775,0.052882
0.52783,0.045685
0.52792,0.038482
0.528,0.031338
0.52808,0.024158
0.52817,0.017067
0.52825,0.010053
0.52833,0.0024807
0.52842,-0.0050655
0.5285,-0.012416
0.52858,-0.020351
0.52867,-0.028755
0.52875,-0.037191
0.52883,-0.044802
0.52892,-0.051374
0.529,-0.057612
0.52908,-0.063057
0.52917,-0.067494
0.52925,-0.071513
0.52933,-0.074915
0.52942,-0.077875
0.5295,-0.080962
0.52958,-0.083669
0.52967,-0.085463
0.52975,-0.086447
0.52983,-0.087249
0.52992,-0.088056
0.53,-0.087494
0.53008,-0.08534
0.53017,-0.08275
0.53025,-0.08005
0.53033,-0.077065
0.53042,-0.073586
0.5305,-0.069747
0.53058,-0.065798
0.53067,-0.061409
0.53075,-0.056165
0.53083,-0.05033
0.53092,-0.043702
0.531,-0.036266
0.53108,-0.02914
0.53117,-0.02218
0.53125,-0.01461
0.53133,-0.0065565
0.53142,0.0011859
0.5315,0.0079658
0.53158,0.014836
0.53167,0.022521
0.53175,0.030224
0.53183,0.037722
0.53192,0.045101
0.532,0.052384
0.53208,0.059569
0.53217,0.06616
0.53225,0.072006
0.53233,0.07706
0.53242,0.081159
0.5325,0.08459
0.53258,0.087178
0.53267,0.088606
0.53275,0.089271
0.53283,0.089728
0.53292,0.090246
0.533,0.090237
0.53308,0.089226
0.53317,0.087824
0.53325,0.086151
0.53333,0.083535
0.53342,0.079761
0.5335,0.075192
0.53358,0.069952
0.53367,0.063954
0.53375,0.057313
0.53383,0.049808
0.53392,0.042041
0.534,0.034944
0.53408,0.028052
0.53417,0.021293
0.53425,0.01456
0.53433,0.0069704
0.53442,-0.00079588
0.5345,-0.0079765
0.53458,-0.015406
0.53467,-0.023023
0.53475,-0.029857
0.53483,-0.036019
0.53492,-0.042005
0.535,-0.047833
0.53508,-0.053612
0.53517,-0.058932
0.53525,-0.063192
0.53533,-0.067622
0.53542,-0.072884
0.5355,-0.07746
0.53558,-0.081213
0.53567,-0.084494
0.53575,-0.086239
0.53583,-0.086929
0.53592,-0.087427
0.536,-0.08702
0.53608,-0.08586
0.53617,-0.084387
0.53625,-0.082557
0.53633,-0.080599
0.53642,-0.078089
0.5365,-0.074795
0.53658,-0.071155
0.53667,-0.067172
0.53675,-0.062584
0.53683,-0.057116
0.53692,-0.050817
0.537,-0.044002
0.53708,-0.037056
0.53717,-0.030248
0.53725,-0.022899
0.53733,-0.014851
0.53742,-0.0068302
0.5375,0.0011007
0.53758,0.0088842
0.53767,0.016376
0.53775,0.023711
0.53783,0.030808
0.53792,0.037385
0.538,0.043397
0.53808,0.049162
0.53817,0.054823
0.53825,0.059979
0.53833,0.064517
0.53842,0.069004
0.5385,0.073285
0.53858,0.076916
0.53867,0.079715
0.53875,0.081349
0.53883,0.082426
0.53892,0.083268
0.539,0.083055
0.53908,0.081862
0.53917,0.080103
0.53925,0.077447
0.53933,0.073935
0.53942,0.069857
0.5395,0.065426
0.53958,0.060855
0.53967,0.056275
0.53975,0.051468
0.53983,0.045865
0.53992,0.03981
0.54,0.033448
0.54008,0.026689
0.54017,0.019721
0.54025,0.012294
0.54033,0.0048022
0.54042,-0.0029546
0.5405,-0.011025
0.54058,-0.018423
0.54067,-0.02544
0.54075,-0.032551
0.54083,-0.039566
0.54092,-0.046195
0.541,-0.052302
0.54108,-0.058743
0.54117,-0.065458
0.54125,-0.071104
0.54133,-0.075996
0.54142,-0.080464
0.5415,-0.083951
0.54158,-0.086701
0.54167,-0.088706
0.54175,-0.089963
0.54183,-0.090512
0.54192,-0.090507
0.542,-0.090578
0.54208,-0.090344
0.54217,-0.089143
0.54225,-0.08747
0.54233,-0.085663
0.54242,-0.082865
0.5425,-0.078812
0.54258,-0.0742
0.54267,-0.069214
0.54275,-0.06382
0.54283,-0.057736
0.54292,-0.051101
0.543,-0.044606
0.54308,-0.038052
0.54317,-0.031501
0.54325,-0.02518
0.54333,-0.018727
0.54342,-0.011635
0.5435,-0.0037654
0.54358,0.0040994
0.54367,0.011946
0.54375,0.019781
0.54383,0.026985
0.54392,0.03389
0.544,0.04076
0.54408,0.047444
0.54417,0.053747
0.54425,0.059707
0.54433,0.065177
0.54442,0.070076
0.5445,0.074858
0.54458,0.078942
0.54467,0.082358
0.54475,0.085649
0.54483,0.08801
0.54492,0.089243
0.545,0.090218
0.54508,0.090883
0.54517,0.090461
0.54525,0.089755
0.54533,0.088983
0.54542,0.08707
0.5455,0.08414
0.54558,0.08049
0.54567,0.076427
0.54575,0.071956
0.54583,0.067036
0.54592,0.061686
0.546,0.055823
0.54608,0.050129
0.54617,0.044099
0.54625,0.037602
0.54633,0.031177
0.54642,0.023876
0.5465,0.015921
0.54658,0.0084108
0.54667,0.0012904
0.54675,-0.0063324
0.54683,-0.014302
0.54692,-0.021736
0.547,-0.029004
0.54708,-0.036006
0.54717,-0.042478
0.54725,-0.048664
0.54733,-0.054056
0.54742,-0.058362
0.5475,-0.062041
0.54758,-0.065416
0.54767,-0.068853
0.54775,-0.07208
0.54783,-0.073997
0.54792,-0.075333
0.548,-0.076649
0.54808,-0.077137
0.54817,-0.076892
0.54825,-0.075473
0.54833,-0.073381
0.54842,-0.071341
0.5485,-0.068118
0.54858,-0.064087
0.54867,-0.060107
0.54875,-0.055963
0.54883,-0.051821
0.54892,-0.047261
0.549,-0.041885
0.54908,-0.035579
0.54917,-0.028783
0.54925,-0.022444
0.54933,-0.016187
0.54942,-0.0093775
0.5495,-0.0020872
0.54958,0.0052528
0.54967,0.012403
0.54975,0.019821
0.54983,0.027431
0.54992,0.034488
0.55,0.040927
0.55008,0.047451
0.55017,0.054267
0.55025,0.061039
0.55033,0.067309
0.55042,0.072577
0.5505,0.077087
0.55058,0.081216
0.55067,0.084991
0.55075,0.088155
0.55083,0.090152
0.55092,0.091379
0.551,0.09227
0.55108,0.092418
0.55117,0.091708
0.55125,0.090474
0.55133,0.08913
0.55142,0.08736
0.5515,0.084553
0.55158,0.080486
0.55167,0.075626
0.55175,0.070296
0.55183,0.064348
0.55192,0.05814
0.552,0.051222
0.55208,0.043884
0.55217,0.03696
0.55225,0.030477
0.55233,0.02448
0.55242,0.017774
0.5525,0.010589
0.55258,0.0038586
0.55267,-0.0031385
0.55275,-0.010886
0.55283,-0.01928
0.55292,-0.027242
0.553,-0.034586
0.55308,-0.041817
0.55317,-0.048598
0.55325,-0.055044
0.55333,-0.061109
0.55342,-0.066442
0.5535,-0.071054
0.55358,-0.075463
0.55367,-0.079968
0.55375,-0.083897
0.55383,-0.08668
0.55392,-0.088468
0.554,-0.089978
0.55408,-0.09112
0.55417,-0.091037
0.55425,-0.089994
0.55433,-0.088655
0.55442,-0.087208
0.5545,-0.085407
0.55458,-0.083034
0.55467,-0.080095
0.55475,-0.076485
0.55483,-0.072415
0.55492,-0.06816
0.555,-0.063501
0.55508,-0.057779
0.55517,-0.05114
0.55525,-0.044432
0.55533,-0.037514
0.55542,-0.029825
0.5555,-0.021675
0.55558,-0.013895
0.55567,-0.0067793
0.55575,1.62E-05
0.55583,0.0070515
0.55592,0.014216
0.556,0.021085
0.55608,0.027757
0.55617,0.034482
0.55625,0.04166
0.55633,0.049148
0.55642,0.056153
0.5565,0.062061
0.55658,0.067139
0.55667,0.071931
0.55675,0.076029
0.55683,0.079177
0.55692,0.081663
0.557,0.083686
0.55708,0.085447
0.55717,0.086483
0.55725,0.086429
0.55733,0.085788
0.55742,0.084875
0.5575,0.083675
0.55758,0.081773
0.55767,0.078733
0.55775,0.074665
0.55783,0.070047
0.55792,0.065315
0.558,0.060063
0.55808,0.053774
0.55817,0.046676
0.55825,0.039441
0.55833,0.032626
0.55842,0.025672
0.5585,0.018339
0.55858,0.011505
0.55867,0.004799
0.55875,-0.002331
0.55883,-0.01006
0.55892,-0.018864
0.559,-0.027134
0.55908,-0.034309
0.55917,-0.041568
0.55925,-0.048218
0.55933,-0.054704
0.55942,-0.061221
0.5595,-0.066123
0.55958,-0.070084
0.55967,-0.074384
0.55975,-0.078459
0.55983,-0.081256
0.55992,-0.083138
0.56,-0.085336
0.56008,-0.087226
0.56017,-0.088132
0.56025,-0.088202
0.56033,-0.087083
0.56042,-0.085644
0.5605,-0.084254
0.56058,-0.081862
0.56067,-0.078684
0.56075,-0.074963
0.56083,-0.07039
0.56092,-0.06562
0.561,-0.060624
0.56108,-0.054584
0.56117,-0.048052
0.56125,-0.04168
0.56133,-0.035436
0.56142,-0.028962
0.5615,-0.021927
0.56158,-0.015246
0.56167,-0.0087684
0.56175,-0.0016664
0.56183,0.0056275
0.56192,0.013475
0.562,0.021405
0.56208,0.028431
0.56217,0.035413
0.56225,0.042568
0.56233,0.049333
0.56242,0.055656
0.5625,0.061222
0.56258,0.06602
0.56267,0.070867
0.56275,0.075389
0.56283,0.078567
0.56292,0.08103
0.563,0.083337
0.56308,0.085339
0.56317,0.086681
0.56325,0.086872
0.56333,0.086403
0.56342,0.085834
0.5635,0.085114
0.56358,0.083651
0.56367,0.081032
0.56375,0.07764
0.56383,0.073643
0.56392,0.06921
0.564,0.064159
0.56408,0.058114
0.56417,0.051902
0.56425,0.046086
0.56433,0.039877
0.56442,0.032784
0.5645,0.025089
0.56458,0.017388
0.56467,0.010061
0.56475,0.0026272
0.56483,-0.0049405
0.56492,-0.012837
0.565,-0.020961
0.56508,-0.027916
0.56517,-0.034681
0.56525,-0.042143
0.56533,-0.049098
0.56542,-0.05548
0.5655,-0.061097
0.56558,-0.066172
0.56567,-0.07116
0.56575,-0.07511
0.56583,-0.07794
0.56592,-0.080177
0.566,-0.082092
0.56608,-0.084007
0.56617,-0.085307
0.56625,-0.08547
0.56633,-0.084842
0.56642,-0.083781
0.5665,-0.082828
0.56658,-0.081487
0.56667,-0.078838
0.56675,-0.075912
0.56683,-0.072994
0.56692,-0.06944
0.567,-0.065307
0.56708,-0.059896
0.56717,-0.054003
0.56725,-0.048649
0.56733,-0.042791
0.56742,-0.036531
0.5675,-0.030172
0.56758,-0.023534
0.56767,-0.017311
0.56775,-0.011286
0.56783,-0.0046495
0.56792,0.0025563
0.568,0.010077
0.56808,0.017464
0.56817,0.024648
0.56825,0.032075
0.56833,0.03937
0.56842,0.045985
0.5685,0.051788
0.56858,0.057212
0.56867,0.062958
0.56875,0.068443
0.56883,0.072933
0.56892,0.07676
0.569,0.080507
0.56908,0.084218
0.56917,0.087164
0.56925,0.088772
0.56933,0.088889
0.56942,0.088128
0.5695,0.087336
0.56958,0.086144
0.56967,0.08392
0.56975,0.081023
0.56983,0.078109
0.56992,0.074661
0.57,0.070327
0.57008,0.065049
0.57017,0.058748
0.57025,0.052739
0.57033,0.046439
0.57042,0.038857
0.5705,0.031065
0.57058,0.023001
0.57067,0.015126
0.57075,0.0078063
0.57083,0.00014542
0.57092,-0.0077982
0.571,-0.015351
0.57108,-0.021819
0.57117,-0.027833
0.57125,-0.034582
0.57133,-0.042165
0.57142,-0.049671
0.5715,-0.056199
0.57158,-0.06252
0.57167,-0.069187
0.57175,-0.075233
0.57183,-0.079758
0.57192,-0.08323
0.572,-0.08636
0.57208,-0.088652
0.57217,-0.090311
0.57225,-0.091229
0.57233,-0.090558
0.57242,-0.089883
0.5725,-0.090146
0.57258,-0.089491
0.57267,-0.087805
0.57275,-0.085646
0.57283,-0.082305
0.57292,-0.078758
0.573,-0.075021
0.57308,-0.069668
0.57317,-0.063472
0.57325,-0.057729
0.57333,-0.052426
0.57342,-0.046691
0.5735,-0.040516
0.57358,-0.033906
0.57367,-0.026699
0.57375,-0.019942
0.57383,-0.012796
0.57392,-0.0045114
0.574,0.0034764
0.57408,0.01116
0.57417,0.018796
0.57425,0.026522
0.57433,0.034311
0.57442,0.040922
0.5745,0.046465
0.57458,0.051732
0.57467,0.057267
0.57475,0.063292
0.57483,0.068779
0.57492,0.073586
0.575,0.078382
0.57508,0.082697
0.57517,0.086124
0.57525,0.088774
0.57533,0.090089
0.57542,0.090111
0.5755,0.089949
0.57558,0.089485
0.57567,0.087824
0.57575,0.08512
0.57583,0.082232
0.57592,0.079683
0.576,0.076519
0.57608,0.071964
0.57617,0.066543
0.57625,0.060854
0.57633,0.055481
0.57642,0.049204
0.5765,0.041668
0.57658,0.034573
0.57667,0.027689
0.57675,0.020943
0.57683,0.014214
0.57692,0.0066389
0.577,-0.0013819
0.57708,-0.0087951
0.57717,-0.015553
0.57725,-0.023271
0.57733,-0.031018
0.57742,-0.037163
0.5775,-0.042933
0.57758,-0.048258
0.57767,-0.052967
0.57775,-0.057992
0.57783,-0.062498
0.57792,-0.06597
0.578,-0.069413
0.57808,-0.072966
0.57817,-0.075948
0.57825,-0.078087
0.57833,-0.0795
0.57842,-0.080188
0.5785,-0.079855
0.57858,-0.078785
0.57867,-0.077237
0.57875,-0.074701
0.57883,-0.071718
0.57892,-0.068899
0.579,-0.065819
0.57908,-0.062317
0.57917,-0.058089
0.57925,-0.053222
0.57933,-0.048358
0.57942,-0.04341
0.5795,-0.037844
0.57958,-0.031559
0.57967,-0.024761
0.57975,-0.017812
0.57983,-0.011019
0.57992,-0.0039448
0.58,0.0035763
0.58008,0.010681
0.58017,0.017157
0.58025,0.024221
0.58033,0.032013
0.58042,0.03933
0.5805,0.046373
0.58058,0.053245
0.58067,0.059343
0.58075,0.065293
0.58083,0.070793
0.58092,0.07493
0.581,0.078588
0.58108,0.081842
0.58117,0.084387
0.58125,0.086513
0.58133,0.087639
0.58142,0.088503
0.5815,0.089293
0.58158,0.088927
0.58167,0.087708
0.58175,0.085796
0.58183,0.083306
0.58192,0.080156
0.582,0.076226
0.58208,0.071574
0.58217,0.066073
0.58225,0.06018
0.58233,0.053943
0.58242,0.047979
0.5825,0.041857
0.58258,0.034824
0.58267,0.028272
0.58275,0.021696
0.58283,0.014078
0.58292,0.0057882
0.583,-0.0020778
0.58308,-0.0092228
0.58317,-0.017202
0.58325,-0.024961
0.58333,-0.031568
0.58342,-0.038729
0.5835,-0.046189
0.58358,-0.052268
0.58367,-0.057422
0.58375,-0.062812
0.58383,-0.06753
0.58392,-0.071884
0.584,-0.076799
0.58408,-0.081172
0.58417,-0.084865
0.58425,-0.087956
0.58433,-0.090065
0.58442,-0.09202
0.5845,-0.093986
0.58458,-0.094924
0.58467,-0.094852
0.58475,-0.093605
0.58483,-0.091173
0.58492,-0.089933
0.585,-0.088724
0.58508,-0.08465
0.58517,-0.080205
0.58525,-0.076699
0.58533,-0.072598
0.58542,-0.067744
0.5855,-0.062203
0.58558,-0.056475
0.58567,-0.050387
0.58575,-0.043339
0.58583,-0.035995
0.58592,-0.029102
0.586,-0.02259
0.58608,-0.015305
0.58617,-0.0075082
0.58625,5.13E-05
0.58633,0.0084986
0.58642,0.016503
0.5865,0.023191
0.58658,0.030579
0.58667,0.037626
0.58675,0.043268
0.58683,0.048648
0.58692,0.053017
0.587,0.056565
0.58708,0.061285
0.58717,0.065995
0.58725,0.069084
0.58733,0.071893
0.58742,0.075076
0.5875,0.078195
0.58758,0.080642
0.58767,0.081243
0.58775,0.080424
0.58783,0.079269
0.58792,0.07725
0.588,0.074306
0.58808,0.071229
0.58817,0.068366
0.58825,0.064924
0.58833,0.060409
0.58842,0.056323
0.5885,0.052128
0.58858,0.046704
0.58867,0.041303
0.58875,0.035724
0.58883,0.029765
0.58892,0.022735
0.589,0.014133
0.58908,0.0070195
0.58917,0.0013961
0.58925,-0.0054219
0.58933,-0.012296
0.58942,-0.017989
0.5895,-0.023491
0.58958,-0.029051
0.58967,-0.035478
0.58975,-0.04229
0.58983,-0.047329
0.58992,-0.052059
0.59,-0.057808
0.59008,-0.063541
0.59017,-0.067976
0.59025,-0.070701
0.59033,-0.073028
0.59042,-0.075367
0.5905,-0.077219
0.59058,-0.077626
0.59067,-0.077055
0.59075,-0.076234
0.59083,-0.074401
0.59092,-0.07311
0.591,-0.072304
0.59108,-0.069274
0.59117,-0.064588
0.59125,-0.060543
0.59133,-0.057012
0.59142,-0.052844
0.5915,-0.047381
0.59158,-0.040445
0.59167,-0.034345
0.59175,-0.028677
0.59183,-0.021502
0.59192,-0.014904
0.592,-0.0086341
0.59208,-0.0015515
0.59217,0.005627
0.59225,0.012357
0.59233,0.019288
0.59242,0.027762
0.5925,0.035954
0.59258,0.043227
0.59267,0.050512
0.59275,0.057809
0.59283,0.064477
0.59292,0.069376
0.593,0.074754
0.59308,0.080889
0.59317,0.085303
0.59325,0.0885
0.59333,0.092363
0.59342,0.096674
0.5935,0.098997
0.59358,0.10006
0.59367,0.10082
0.59375,0.1
0.59383,0.098718
0.59392,0.097076
0.594,0.093728
0.59408,0.090372
0.59417,0.088128
0.59425,0.084784
0.59433,0.079718
0.59442,0.074168
0.5945,0.068571
0.59458,0.062663
0.59467,0.054986
0.59475,0.046305
0.59483,0.03809
0.59492,0.02977
0.595,0.022163
0.59508,0.014695
0.59517,0.0065859
0.59525,-0.00045025
0.59533,-0.0069522
0.59542,-0.014287
0.5955,-0.021482
0.59558,-0.028122
0.59567,-0.035482
0.59575,-0.043787
0.59583,-0.051149
0.59592,-0.056526
0.596,-0.061882
0.59608,-0.067529
0.59617,-0.071454
0.59625,-0.073945
0.59633,-0.076387
0.59642,-0.079178
0.5965,-0.081473
0.59658,-0.083112
0.59667,-0.084218
0.59675,-0.083979
0.59683,-0.083998
0.59692,-0.084905
0.597,-0.083785
0.59708,-0.081197
0.59717,-0.080047
0.59725,-0.078919
0.59733,-0.076199
0.59742,-0.072618
0.5975,-0.068741
0.59758,-0.06564
0.59767,-0.062427
0.59775,-0.057755
0.59783,-0.052582
0.59792,-0.046621
0.598,-0.03979
0.59808,-0.033318
0.59817,-0.026053
0.59825,-0.0173
0.59833,-0.0089569
0.59842,-0.0010975
0.5985,0.0067871
0.59858,0.013642
0.59867,0.020161
0.59875,0.027937
0.59883,0.035287
0.59892,0.040814
0.599,0.047602
0.59908,0.05559
0.59917,0.061438
0.59925,0.066609
0.59933,0.072572
0.59942,0.077524
0.5995,0.080967
0.59958,0.083933
0.59967,0.086434
0.59975,0.087255
0.59983,0.086637
0.59992,0.086314
0.6,0.086121
0.60008,0.083858
0.60017,0.079834
0.60025,0.076415
0.60033,0.072998
0.60042,0.067893
0.6005,0.06133
0.60058,0.054081
0.60067,0.047092
0.60075,0.040872
0.60083,0.033964
0.60092,0.025444
0.601,0.017382
0.60108,0.011046
0.60117,0.0049132
0.60125,-0.0024746
0.60133,-0.01038
0.60142,-0.017304
0.6015,-0.023469
0.60158,-0.029405
0.60167,-0.035571
0.60175,-0.041931
0.60183,-0.046551
0.60192,-0.049681
0.602,-0.053623
0.60208,-0.057962
0.60217,-0.061168
0.60225,-0.063502
0.60233,-0.065886
0.60242,-0.068535
0.6025,-0.071455
0.60258,-0.074178
0.60267,-0.076127
0.60275,-0.077261
0.60283,-0.077796
0.60292,-0.078239
0.603,-0.077912
0.60308,-0.07594
0.60317,-0.073136
0.60325,-0.070727
0.60333,-0.06846
0.60342,-0.065239
0.6035,-0.061683
0.60358,-0.058239
0.60367,-0.054659
0.60375,-0.050997
0.60383,-0.045979
0.60392,-0.039324
0.604,-0.032735
0.60408,-0.026782
0.60417,-0.020059
0.60425,-0.0122
0.60433,-0.0047512
0.60442,0.0025413
0.6045,0.010091
0.60458,0.017184
0.60467,0.024993
0.60475,0.033256
0.60483,0.040167
0.60492,0.046301
0.605,0.052788
0.60508,0.059799
0.60517,0.066221
0.60525,0.071509
0.60533,0.076038
0.60542,0.079491
0.6055,0.083087
0.60558,0.086838
0.60567,0.089108
0.60575,0.090695
0.60583,0.091932
0.60592,0.09253
0.606,0.09235
0.60608,0.09063
0.60617,0.088286
0.60625,0.085988
0.60633,0.083227
0.60642,0.079338
0.6065,0.073864
0.60658,0.06803
0.60667,0.062846
0.60675,0.057506
0.60683,0.051263
0.60692,0.044775
0.607,0.038095
0.60708,0.031299
0.60717,0.024503
0.60725,0.016839
0.60733,0.0091982
0.60742,0.0017873
0.6075,-0.0059099
0.60758,-0.013836
0.60767,-0.021928
0.60775,-0.029014
0.60783,-0.035531
0.60792,-0.041823
0.608,-0.047861
0.60808,-0.054141
0.60817,-0.059485
0.60825,-0.064115
0.60833,-0.068421
0.60842,-0.072334
0.6085,-0.076534
0.60858,-0.079888
0.60867,-0.081925
0.60875,-0.083706
0.60883,-0.085336
0.60892,-0.08584
0.609,-0.085421
0.60908,-0.085004
0.60917,-0.08388
0.60925,-0.082203
0.60933,-0.080678
0.60942,-0.078436
0.6095,-0.074843
0.60958,-0.070647
0.60967,-0.065929
0.60975,-0.060022
0.60983,-0.054095
0.60992,-0.048313
0.61,-0.041789
0.61008,-0.035488
0.61017,-0.02931
0.61025,-0.022534
0.61033,-0.015887
0.61042,-0.009376
0.6105,-0.0024892
0.61058,0.0047357
0.61067,0.01287
0.61075,0.021271
0.61083,0.028674
0.61092,0.035913
0.611,0.042876
0.61108,0.048496
0.61117,0.053357
0.61125,0.058535
0.61133,0.063362
0.61142,0.066703
0.6115,0.069939
0.61158,0.073826
0.61167,0.077401
0.61175,0.080617
0.61183,0.083244
0.61192,0.085011
0.612,0.085887
0.61208,0.085097
0.61217,0.083077
0.61225,0.08112
0.61233,0.078436
0.61242,0.074627
0.6125,0.07079
0.61258,0.06682
0.61267,0.062364
0.61275,0.057302
0.61283,0.051455
0.61292,0.045114
0.613,0.038514
0.61308,0.031718
0.61317,0.024617
0.61325,0.017043
0.61333,0.0092362
0.61342,0.0019596
0.6135,-0.0048666
0.61358,-0.011951
0.61367,-0.018765
0.61375,-0.025005
0.61383,-0.031465
0.61392,-0.038549
0.614,-0.045429
0.61408,-0.051472
0.61417,-0.057086
0.61425,-0.062197
0.61433,-0.066959
0.61442,-0.071183
0.6145,-0.074167
0.61458,-0.076595
0.61467,-0.078659
0.61475,-0.079855
0.61483,-0.081029
0.61492,-0.082578
0.615,-0.083403
0.61508,-0.083451
0.61517,-0.08332
0.61525,-0.082962
0.61533,-0.081845
0.61542,-0.079291
0.6155,-0.076624
0.61558,-0.074282
0.61567,-0.0704
0.61575,-0.065577
0.61583,-0.060752
0.61592,-0.055781
0.616,-0.051355
0.61608,-0.046525
0.61617,-0.040686
0.61625,-0.035328
0.61633,-0.030066
0.61642,-0.023719
0.6165,-0.016927
0.61658,-0.0099853
0.61667,-0.0026798
0.61675,0.0047383
0.61683,0.012235
0.61692,0.0197
0.617,0.027224
0.61708,0.03445
0.61717,0.040779
0.61725,0.046663
0.61733,0.052178
0.61742,0.057637
0.6175,0.063123
0.61758,0.067584
0.61767,0.071656
0.61775,0.075652
0.61783,0.078508
0.61792,0.080859
0.618,0.082831
0.61808,0.084092
0.61817,0.084905
0.61825,0.084417
0.61833,0.083038
0.61842,0.081365
0.6185,0.078978
0.61858,0.076107
0.61867,0.072212
0.61875,0.067286
0.61883,0.061903
0.61892,0.055562
