Time [s],P [Pa]
0.51783,0.053782
0.51792,0.028767
0.518,-0.036907
0.51808,-0.051286
0.51817,0.0073482
0.51825,0.057175
0.51833,0.029321
0.51842,-0.036805
0.5185,-0.048673
0.51858,0.011575
0.51867,0.058936
0.51875,0.027166
0.51883,-0.03956
0.51892,-0.047983
0.519,0.015565
0.51908,0.061737
0.51917,0.026015
0.51925,-0.040764
0.51933,-0.044555
0.51942,0.021541
0.5195,0.064606
0.51958,0.023936
0.51967,-0.042701
0.51975,-0.041546
0.51983,0.025667
0.51992,0.064541
0.52,0.021249
0.52008,-0.043978
0.52017,-0.039428
0.52025,0.029793
0.52033,0.065635
0.52042,0.017695
0.5205,-0.046029
0.52058,-0.03609
0.52067,0.033086
0.52075,0.063913
0.52083,0.013983
0.52092,-0.047195
0.521,-0.034084
0.52108,0.036091
0.52117,0.064137
0.52125,0.0097206
0.52133,-0.050637
0.52142,-0.03115
0.5215,0.040484
0.52158,0.062214
0.52167,0.0039725
0.52175,-0.052012
0.52183,-0.026842
0.52192,0.043606
0.522,0.05976
0.52208,7.97E-05
0.52217,-0.051599
0.52225,-0.022519
0.52233,0.046656
0.52242,0.057969
0.5225,-0.0042479
0.52258,-0.052204
0.52267,-0.018151
0.52275,0.048718
0.52283,0.054029
0.52292,-0.0086892
0.523,-0.052392
0.52308,-0.014408
0.52317,0.051963
0.52325,0.051707
0.52333,-0.013816
0.52342,-0.053095
0.5235,-0.011332
0.52358,0.052325
0.52367,0.047174
0.52375,-0.019949
0.52383,-0.055822
0.52392,-0.0095264
0.524,0.053717
0.52408,0.044405
0.52417,-0.024187
0.52425,-0.056099
0.52433,-0.0062099
0.52442,0.054105
0.5245,0.039689
0.52458,-0.028995
0.52467,-0.056991
0.52475,-0.0059155
0.52483,0.0515
0.52492,0.034985
0.525,-0.032905
0.52508,-0.057746
0.52517,-0.003042
0.52525,0.054306
0.52533,0.033778
0.52542,-0.035828
0.5255,-0.057558
0.52558,-9.06E-05
0.52567,0.055578
0.52575,0.030564
0.52583,-0.040494
0.52592,-0.05763
0.526,0.0048373
0.52608,0.058508
0.52617,0.026812
0.52625,-0.045256
0.52633,-0.055759
0.52642,0.010728
0.5265,0.060385
0.52658,0.02316
0.52667,-0.048629
0.52675,-0.053952
0.52683,0.015395
0.52692,0.061895
0.527,0.020218
0.52708,-0.051257
0.52717,-0.051462
0.52725,0.020689
0.52733,0.062148
0.52742,0.014742
0.5275,-0.05415
0.52758,-0.048582
0.52767,0.023607
0.52775,0.060655
0.52783,0.010423
0.52792,-0.05698
0.528,-0.046743
0.52808,0.027903
0.52817,0.060771
0.52825,0.0048617
0.52833,-0.06057
0.52842,-0.042859
0.5285,0.033218
0.52858,0.060384
0.52867,0.00089292
0.52875,-0.062212
0.52883,-0.039982
0.52892,0.036796
0.529,0.059155
0.52908,-0.0048524
0.52917,-0.065834
0.52925,-0.037311
0.52933,0.040635
0.52942,0.057315
0.5295,-0.0091259
0.52958,-0.064576
0.52967,-0.031641
0.52975,0.043033
0.52983,0.05425
0.52992,-0.012534
0.53,-0.06321
0.53008,-0.026764
0.53017,0.045123
0.53025,0.051305
0.53033,-0.015203
0.53042,-0.061087
0.5305,-0.022109
0.53058,0.047151
0.53067,0.048834
0.53075,-0.0189
0.53083,-0.061525
0.53092,-0.019311
0.531,0.049285
0.53108,0.047634
0.53117,-0.022105
0.53125,-0.061889
0.53133,-0.015122
0.53142,0.051977
0.5315,0.04464
0.53158,-0.02569
0.53167,-0.060619
0.53175,-0.011234
0.53183,0.053274
0.53192,0.042546
0.532,-0.027389
0.53208,-0.058454
0.53217,-0.006778
0.53225,0.054023
0.53233,0.038522
0.53242,-0.029539
0.5325,-0.0557
0.53258,-0.0037296
0.53267,0.053286
0.53275,0.034673
0.53283,-0.032971
0.53292,-0.055375
0.533,-0.0010194
0.53308,0.053319
0.53317,0.031254
0.53325,-0.035887
0.53333,-0.055444
0.53342,-0.00013359
0.5335,0.051603
0.53358,0.026624
0.53367,-0.039998
0.53375,-0.056064
0.53383,0.0012447
0.53392,0.051011
0.534,0.023503
0.53408,-0.042334
0.53417,-0.054331
0.53425,0.005215
0.53433,0.05185
0.53442,0.020837
0.5345,-0.043985
0.53458,-0.053002
0.53467,0.0065189
0.53475,0.050213
0.53483,0.01793
0.53492,-0.044722
0.535,-0.051345
0.53508,0.007625
0.53517,0.048649
0.53525,0.01536
0.53533,-0.044821
0.53542,-0.049612
0.5355,0.0080948
0.53558,0.047801
0.53567,0.013737
0.53575,-0.046014
0.53583,-0.048038
0.53592,0.010723
0.536,0.047815
0.53608,0.011282
0.53617,-0.047828
0.53625,-0.04709
0.53633,0.013054
0.53642,0.048956
0.5365,0.010587
0.53658,-0.049005
0.53667,-0.046098
0.53675,0.01652
0.53683,0.051441
0.53692,0.0097384
0.537,-0.050661
0.53708,-0.044413
0.53717,0.020448
0.53725,0.053406
0.53733,0.0095347
0.53742,-0.050669
0.5375,-0.042508
0.53758,0.024562
0.53767,0.056343
0.53775,0.0079716
0.53783,-0.053322
0.53792,-0.040928
0.538,0.028888
0.53808,0.057148
0.53817,0.0037177
0.53825,-0.056345
0.53833,-0.037895
0.53842,0.033837
0.5385,0.057211
0.53858,-0.001295
0.53867,-0.059998
0.53875,-0.035467
0.53883,0.03865
0.53892,0.057838
0.539,-0.0048866
0.53908,-0.061431
0.53917,-0.030784
0.53925,0.043666
0.53933,0.056298
0.53942,-0.0089456
0.5395,-0.060673
0.53958,-0.025932
0.53967,0.047177
0.53975,0.056021
0.53983,-0.010601
0.53992,-0.059528
0.54,-0.02122
0.54008,0.050978
0.54017,0.055002
0.54025,-0.013711
0.54033,-0.059286
0.54042,-0.017247
0.5405,0.054179
0.54058,0.053761
0.54067,-0.017352
0.54075,-0.059145
0.54083,-0.012062
0.54092,0.058259
0.541,0.051725
0.54108,-0.021933
0.54117,-0.058346
0.54125,-0.0065931
0.54133,0.06017
0.54142,0.048637
0.5415,-0.024725
0.54158,-0.057092
0.54167,-0.002146
0.54175,0.062197
0.54183,0.045757
0.54192,-0.027138
0.542,-0.054772
0.54208,0.0019099
0.54217,0.062976
0.54225,0.043138
0.54233,-0.028969
0.54242,-0.053051
0.5425,0.0051524
0.54258,0.063336
0.54267,0.040491
0.54275,-0.030113
0.54283,-0.050968
0.54292,0.0077917
0.543,0.063533
0.54308,0.037082
0.54317,-0.033797
0.54325,-0.04992
0.54333,0.011161
0.54342,0.062705
0.5435,0.032293
0.54358,-0.037271
0.54367,-0.050064
0.54375,0.011364
0.54383,0.060147
0.54392,0.0281
0.544,-0.039485
0.54408,-0.048911
0.54417,0.013201
0.54425,0.059153
0.54433,0.025141
0.54442,-0.040679
0.5445,-0.048094
0.54458,0.013465
0.54467,0.057751
0.54475,0.022744
0.54483,-0.041976
0.54492,-0.047244
0.545,0.014116
0.54508,0.056608
0.54517,0.021069
0.54525,-0.042773
0.54533,-0.046667
0.54542,0.015023
0.5455,0.056211
0.54558,0.01851
0.54567,-0.045848
0.54575,-0.046585
0.54583,0.016897
0.54592,0.05522
0.546,0.015219
0.54608,-0.048413
0.54617,-0.047354
0.54625,0.017202
0.54633,0.054125
0.54642,0.012052
0.5465,-0.050906
0.54658,-0.046963
0.54667,0.018761
0.54675,0.05323
0.54683,0.0091064
0.54692,-0.052199
0.547,-0.045422
0.54708,0.020607
0.54717,0.052416
0.54725,0.0065936
0.54733,-0.052759
0.54742,-0.043733
0.5475,0.02186
0.54758,0.051822
0.54767,0.004461
0.54775,-0.054038
0.54783,-0.041936
0.54792,0.02413
0.548,0.050536
0.54808,0.00047321
0.54817,-0.056332
0.54825,-0.04037
0.54833,0.026776
0.54842,0.050594
0.5485,-0.0016031
0.54858,-0.057359
0.54867,-0.038477
0.54875,0.029911
0.54883,0.050939
0.54892,-0.0040407
0.549,-0.057428
0.54908,-0.03531
0.54917,0.031552
0.54925,0.049424
0.54933,-0.0061403
0.54942,-0.057349
0.5495,-0.032926
0.54958,0.03351
0.54967,0.049322
0.54975,-0.0076772
0.54983,-0.057788
0.54992,-0.029577
0.55,0.038142
0.55008,0.050158
0.55017,-0.0098275
0.55025,-0.057204
0.55033,-0.024442
0.55042,0.042844
0.5505,0.049738
0.55058,-0.013192
0.55067,-0.057515
0.55075,-0.020313
0.55083,0.046761
0.55092,0.049283
0.551,-0.016776
0.55108,-0.058356
0.55117,-0.016305
0.55125,0.04911
0.55133,0.045978
0.55142,-0.020519
0.5515,-0.058019
0.55158,-0.013761
0.55167,0.049319
0.55175,0.042493
0.55183,-0.022862
0.55192,-0.055668
0.552,-0.0099266
0.55208,0.050203
0.55217,0.0392
0.55225,-0.02704
0.55233,-0.055949
0.55242,-0.007562
0.5525,0.049985
0.55258,0.035621
0.55267,-0.030202
0.55275,-0.055101
0.55283,-0.0032442
0.55292,0.053161
0.553,0.035191
0.55308,-0.032152
0.55317,-0.055278
0.55325,-0.00040265
0.55333,0.055461
0.55342,0.033061
0.5535,-0.035356
0.55358,-0.054151
0.55367,0.0030723
0.55375,0.056016
0.55383,0.030561
0.55392,-0.036875
0.554,-0.052081
0.55408,0.0063435
0.55417,0.056105
0.55425,0.027402
0.55433,-0.039105
0.55442,-0.049813
0.5545,0.011004
0.55458,0.056911
0.55467,0.023406
0.55475,-0.042176
0.55483,-0.048638
0.55492,0.012817
0.555,0.054675
0.55508,0.018114
0.55517,-0.045487
0.55525,-0.046956
0.55533,0.016121
0.55542,0.053504
0.5555,0.013912
0.55558,-0.04584
0.55567,-0.04388
0.55575,0.01704
0.55583,0.051761
0.55592,0.011686
0.556,-0.047455
0.55608,-0.043327
0.55617,0.019517
0.55625,0.053198
0.55633,0.010431
0.55642,-0.049369
0.5565,-0.04262
0.55658,0.022938
0.55667,0.055063
0.55675,0.007031
0.55683,-0.054244
0.55692,-0.041881
0.557,0.027223
0.55708,0.055199
0.55717,0.0028187
0.55725,-0.057319
0.55733,-0.040418
0.55742,0.031702
0.5575,0.056299
0.55758,-0.0022174
0.55767,-0.06099
0.55775,-0.037291
0.55783,0.035611
0.55792,0.055518
0.558,-0.0058199
0.55808,-0.063414
0.55817,-0.03511
0.55825,0.04024
0.55833,0.0558
0.55842,-0.010261
0.5585,-0.065354
0.55858,-0.03084
0.55867,0.044999
0.55875,0.054794
0.55883,-0.014663
0.55892,-0.066639
0.559,-0.027142
0.55908,0.048639
0.55917,0.053164
0.55925,-0.01919
0.55933,-0.0673
0.55942,-0.022925
0.5595,0.052023
0.55958,0.051579
0.55967,-0.023267
0.55975,-0.067829
0.55983,-0.018386
0.55992,0.05628
0.56,0.050259
0.56008,-0.027507
0.56017,-0.067102
0.56025,-0.012088
0.56033,0.060299
0.56042,0.047932
0.5605,-0.031179
0.56058,-0.065684
0.56067,-0.0067651
0.56075,0.062586
0.56083,0.044997
0.56092,-0.033451
0.561,-0.062322
0.56108,-0.00070753
0.56117,0.064703
0.56125,0.041858
0.56133,-0.036349
0.56142,-0.05975
0.5615,0.0053613
0.56158,0.066458
0.56167,0.03742
0.56175,-0.039146
0.56183,-0.055923
0.56192,0.010367
0.562,0.066191
0.56208,0.0337
0.56217,-0.040516
0.56225,-0.052094
0.56233,0.015787
0.56242,0.066206
0.5625,0.029134
0.56258,-0.040816
0.56267,-0.045665
0.56275,0.021393
0.56283,0.065748
0.56292,0.025834
0.563,-0.041258
0.56308,-0.041116
0.56317,0.026944
0.56325,0.066048
0.56333,0.021904
0.56342,-0.042272
0.5635,-0.037289
0.56358,0.030548
0.56367,0.065707
0.56375,0.019538
0.56383,-0.042608
0.56392,-0.034438
0.564,0.033538
0.56408,0.065369
0.56417,0.016752
0.56425,-0.043566
0.56433,-0.032176
0.56442,0.035835
0.5645,0.065078
0.56458,0.013947
0.56467,-0.045974
0.56475,-0.031341
0.56483,0.037125
0.56492,0.062612
0.565,0.0092101
0.56508,-0.048027
0.56517,-0.029769
0.56525,0.037761
0.56533,0.060111
0.56542,0.0061893
0.5655,-0.049762
0.56558,-0.029766
0.56567,0.038526
0.56575,0.058196
0.56583,0.0011485
0.56592,-0.05371
0.566,-0.029999
0.56608,0.039628
0.56617,0.056434
0.56625,-0.0040566
0.56633,-0.057879
0.56642,-0.029472
0.5665,0.041792
0.56658,0.054972
0.56667,-0.0087508
0.56675,-0.060828
0.56683,-0.02796
0.56692,0.044296
0.567,0.053257
0.56708,-0.01381
0.56717,-0.063504
0.56725,-0.026818
0.56733,0.044192
0.56742,0.049392
0.5675,-0.017554
0.56758,-0.063546
0.56767,-0.024391
0.56775,0.044999
0.56783,0.046966
0.56792,-0.020468
0.568,-0.063953
0.56808,-0.023026
0.56817,0.044834
0.56825,0.043794
0.56833,-0.025041
0.56842,-0.066383
0.5685,-0.021364
0.56858,0.046964
0.56867,0.0412
0.56875,-0.03073
0.56883,-0.068696
0.56892,-0.019498
0.569,0.048391
0.56908,0.038848
0.56917,-0.036052
0.56925,-0.071018
0.56933,-0.015919
0.56942,0.051322
0.5695,0.035898
0.56958,-0.04039
0.56967,-0.070785
0.56975,-0.012151
0.56983,0.053535
0.56992,0.033982
0.57,-0.04383
0.57008,-0.070626
0.57017,-0.0080198
0.57025,0.055305
0.57033,0.030568
0.57042,-0.046821
0.5705,-0.068899
0.57058,-0.0047922
0.57067,0.054792
0.57075,0.026244
0.57083,-0.04979
0.57092,-0.066943
0.571,-0.00033118
0.57108,0.056828
0.57117,0.024553
0.57125,-0.051245
0.57133,-0.063848
0.57142,0.0057557
0.5715,0.059208
0.57158,0.020805
0.57167,-0.053987
0.57175,-0.059838
0.57183,0.011587
0.57192,0.060773
0.572,0.019364
0.57208,-0.054027
0.57217,-0.056117
0.57225,0.016486
0.57233,0.061874
0.57242,0.017207
0.5725,-0.054343
0.57258,-0.052812
0.57267,0.020842
0.57275,0.063494
0.57283,0.015072
0.57292,-0.05567
0.573,-0.049002
0.57308,0.026374
0.57317,0.063673
0.57325,0.0097243
0.57333,-0.058873
0.57342,-0.045426
0.5735,0.031976
0.57358,0.064624
0.57367,0.0054162
0.57375,-0.062156
0.57383,-0.041096
0.57392,0.039808
0.574,0.066628
0.57408,0.0016093
0.57417,-0.063745
0.57425,-0.035557
0.57433,0.047576
0.57442,0.068778
0.5745,-0.0010805
0.57458,-0.063484
0.57467,-0.029291
0.57475,0.053506
0.57483,0.068456
0.57492,-0.005078
0.575,-0.064366
0.57508,-0.02469
0.57517,0.057909
0.57525,0.066641
0.57533,-0.0098324
0.57542,-0.063876
0.5755,-0.018406
0.57558,0.062539
0.57567,0.064746
0.57575,-0.014716
0.57583,-0.06409
0.57592,-0.01276
0.576,0.066776
0.57608,0.062408
0.57617,-0.019388
0.57625,-0.063926
0.57633,-0.0083048
0.57642,0.069208
0.5765,0.060045
0.57658,-0.022993
0.57667,-0.063588
0.57675,-0.0042889
0.57683,0.070544
0.57692,0.05529
0.577,-0.0284
0.57708,-0.063846
0.57717,-0.0022885
0.57725,0.069029
0.57733,0.049886
0.57742,-0.033352
0.5775,-0.064214
0.57758,0.00052464
0.57767,0.068943
0.57775,0.044737
0.57783,-0.038763
0.57792,-0.065112
0.578,0.0030182
0.57808,0.069073
0.57817,0.039086
0.57825,-0.045309
0.57833,-0.065059
0.57842,0.0081734
0.5785,0.070598
0.57858,0.034496
0.57867,-0.049527
0.57875,-0.064618
0.57883,0.010239
0.57892,0.069429
0.579,0.028608
0.57908,-0.055527
0.57917,-0.063874
0.57925,0.015193
0.57933,0.068856
0.57942,0.02234
0.5795,-0.05863
0.57958,-0.06033
0.57967,0.019832
0.57975,0.067329
0.57983,0.015733
0.57992,-0.061748
0.58,-0.057137
0.58008,0.023678
0.58017,0.066878
0.58025,0.010702
0.58033,-0.065509
0.58042,-0.053486
0.5805,0.029818
0.58058,0.067301
0.58067,0.0065427
0.58075,-0.067991
0.58083,-0.051235
0.58092,0.033694
0.581,0.067226
0.58108,0.00086871
0.58117,-0.07362
0.58125,-0.04927
0.58133,0.040048
0.58142,0.066701
0.5815,-0.0069178
0.58158,-0.077224
0.58167,-0.045197
0.58175,0.043009
0.58183,0.063152
0.58192,-0.012668
0.582,-0.078443
0.58208,-0.040257
0.58217,0.047946
0.58225,0.061375
0.58233,-0.017344
0.58242,-0.076842
0.5825,-0.032636
0.58258,0.053155
0.58267,0.058821
0.58275,-0.0243
0.58283,-0.0787
0.58292,-0.026255
0.583,0.057979
0.58308,0.054117
0.58317,-0.031763
0.58325,-0.078945
0.58333,-0.020373
0.58342,0.062304
0.5835,0.051879
0.58358,-0.038067
0.58367,-0.07944
0.58375,-0.012551
0.58383,0.067417
0.58392,0.0486
0.584,-0.042844
0.58408,-0.078384
0.58417,-0.0058204
0.58425,0.072228
0.58433,0.045875
0.58442,-0.047065
0.5845,-0.075294
0.58458,0.0017155
0.58467,0.075139
0.58475,0.042143
0.58483,-0.050309
0.58492,-0.070717
0.585,0.010241
0.58508,0.077506
0.58517,0.037107
0.58525,-0.053886
0.58533,-0.066508
0.58542,0.017387
0.5855,0.079046
0.58558,0.032186
0.58567,-0.058177
0.58575,-0.063836
0.58583,0.024622
0.58592,0.081717
0.586,0.0272
0.58608,-0.062082
0.58617,-0.059896
0.58625,0.030803
0.58633,0.081611
0.58642,0.021036
0.5865,-0.065777
0.58658,-0.055866
0.58667,0.036681
0.58675,0.081426
0.58683,0.016102
0.58692,-0.068044
0.587,-0.05212
0.58708,0.04169
0.58717,0.080534
0.58725,0.0094958
0.58733,-0.071058
0.58742,-0.046928
0.5875,0.046727
0.58758,0.078008
0.58767,0.0035827
0.58775,-0.072251
0.58783,-0.041878
0.58792,0.05093
0.588,0.075068
0.58808,-0.0028293
0.58817,-0.07427
0.58825,-0.038239
0.58833,0.053779
0.58842,0.071198
0.5885,-0.010064
0.58858,-0.076143
0.58867,-0.033585
0.58875,0.057085
0.58883,0.067689
0.58892,-0.016084
0.589,-0.076309
0.58908,-0.027343
0.58917,0.060923
0.58925,0.063891
0.58933,-0.021784
0.58942,-0.076475
0.5895,-0.022872
0.58958,0.062677
0.58967,0.059063
0.58975,-0.027833
0.58983,-0.076804
0.58992,-0.018489
0.59,0.065564
0.59008,0.055993
0.59017,-0.034054
0.59025,-0.077139
0.59033,-0.012629
0.59042,0.066855
0.5905,0.050322
0.59058,-0.038184
0.59067,-0.076213
0.59075,-0.0098556
0.59083,0.068815
0.59092,0.048773
0.591,-0.042604
0.59108,-0.076106
0.59117,-0.0042829
0.59125,0.07006
0.59133,0.042324
0.59142,-0.048248
0.5915,-0.074168
0.59158,0.0009964
0.59167,0.070183
0.59175,0.03717
0.59183,-0.050867
0.59192,-0.070137
0.592,0.0069125
0.59208,0.071004
0.59217,0.033014
0.59225,-0.052839
0.59233,-0.065625
0.59242,0.013391
0.5925,0.072841
0.59258,0.030319
0.59267,-0.053877
0.59275,-0.061411
0.59283,0.018194
0.59292,0.072398
0.593,0.025949
0.59308,-0.056675
0.59317,-0.059826
0.59325,0.021447
0.59333,0.072337
0.59342,0.021741
0.5935,-0.059688
0.59358,-0.05721
0.59367,0.026397
0.59375,0.0732
0.59383,0.017333
0.59392,-0.063184
0.594,-0.054416
0.59408,0.03152
0.59417,0.073941
0.59425,0.013895
0.59433,-0.064899
0.59442,-0.050745
0.5945,0.036355
0.59458,0.073479
0.59467,0.0091191
0.59475,-0.066835
0.59483,-0.046491
0.59492,0.041656
0.595,0.072812
0.59508,0.0036451
0.59517,-0.068424
0.59525,-0.040965
0.59533,0.04695
0.59542,0.071283
0.5955,-0.0017483
0.59558,-0.070028
0.59567,-0.036401
0.59575,0.051889
0.59583,0.070236
0.59592,-0.0071989
0.596,-0.071419
0.59608,-0.030143
0.59617,0.058311
0.59625,0.069393
0.59633,-0.012099
0.59642,-0.071395
0.5965,-0.023432
0.59658,0.063366
0.59667,0.067341
0.59675,-0.016455
0.59683,-0.071762
0.59692,-0.020195
0.597,0.065278
0.59708,0.064762
0.59717,-0.020372
0.59725,-0.070506
0.59733,-0.01376
0.59742,0.069156
0.5975,0.061778
0.59758,-0.024771
0.59767,-0.069689
0.59775,-0.0098432
0.59783,0.070038
0.59792,0.057805
0.598,-0.029791
0.59808,-0.069386
0.59817,-0.0046689
0.59825,0.071452
0.59833,0.052944
0.59842,-0.032756
0.5985,-0.066207
0.59858,-0.0014302
0.59867,0.069777
0.59875,0.047575
0.59883,-0.037773
0.59892,-0.066806
0.599,0.00051338
0.59908,0.06782
0.59917,0.041288
0.59925,-0.041998
0.59933,-0.06573
0.59942,0.0036356
0.5995,0.068113
0.59958,0.037345
0.59967,-0.045509
0.59975,-0.063638
0.59983,0.0086765
0.59992,0.068949
0.6,0.032826
0.60008,-0.049312
0.60017,-0.062208
0.60025,0.012493
0.60033,0.068782
0.60042,0.027086
0.6005,-0.055084
0.60058,-0.062126
0.60067,0.016657
0.60075,0.069649
0.60083,0.021971
0.60092,-0.060068
0.601,-0.060126
0.60108,0.022475
0.60117,0.069999
0.60125,0.016579
0.60133,-0.062674
0.60142,-0.057251
0.6015,0.025741
0.60158,0.070128
0.60167,0.013857
0.60175,-0.064221
0.60183,-0.053035
0.60192,0.0313
0.602,0.069604
0.60208,0.01056
0.60217,-0.063176
0.60225,-0.048692
0.60233,0.034022
0.60242,0.068887
0.6025,0.0073236
0.60258,-0.064635
0.60267,-0.045003
0.60275,0.038107
0.60283,0.067532
0.60292,0.0029796
0.603,-0.06589
0.60308,-0.042413
0.60317,0.040725
0.60325,0.066607
0.60333,-0.0020314
0.60342,-0.069493
0.6035,-0.040147
0.60358,0.04397
0.60367,0.064291
0.60375,-0.0084801
0.60383,-0.073035
0.60392,-0.037566
0.604,0.047802
0.60408,0.062902
0.60417,-0.013969
0.60425,-0.074167
0.60433,-0.031031
0.60442,0.05415
0.6045,0.061692
0.60458,-0.019261
0.60467,-0.074801
0.60475,-0.02506
0.60483,0.059398
0.60492,0.059499
0.605,-0.024782
0.60508,-0.074136
0.60517,-0.01851
0.60525,0.062509
0.60533,0.055161
0.60542,-0.030761
0.6055,-0.07411
0.60558,-0.011902
0.60567,0.067321
0.60575,0.05097
0.60583,-0.037709
0.60592,-0.072134
0.606,-0.002455
0.60608,0.072338
0.60617,0.047159
0.60625,-0.042285
0.60633,-0.068864
0.60642,0.0064078
0.6065,0.077289
0.60658,0.043382
0.60667,-0.048544
0.60675,-0.067012
0.60683,0.015285
0.60692,0.080704
0.607,0.037681
0.60708,-0.052918
0.60717,-0.06339
0.60725,0.020636
0.60733,0.080103
0.60742,0.032653
0.6075,-0.055004
0.60758,-0.059318
0.60767,0.025767
0.60775,0.079892
0.60783,0.02818
0.60792,-0.056465
0.608,-0.054684
0.60808,0.030758
0.60817,0.079574
0.60825,0.024422
0.60833,-0.057756
0.60842,-0.051241
0.6085,0.034537
0.60858,0.078235
0.60867,0.018698
0.60875,-0.060851
0.60883,-0.048247
0.60892,0.037369
0.609,0.075182
0.60908,0.013061
0.60917,-0.06293
0.60925,-0.045039
0.60933,0.042113
0.60942,0.075004
0.6095,0.0073632
0.60958,-0.065457
0.60967,-0.039897
0.60975,0.047024
0.60983,0.072749
0.60992,0.0022024
0.61,-0.066054
0.61008,-0.035473
0.61017,0.050615
0.61025,0.070813
0.61033,-0.0039167
0.61042,-0.069773
0.6105,-0.033025
0.61058,0.05345
0.61067,0.066884
0.61075,-0.01159
0.61083,-0.071937
0.61092,-0.027917
0.611,0.057417
0.61108,0.063295
0.61117,-0.018787
0.61125,-0.074316
0.61133,-0.023922
0.61142,0.060844
0.6115,0.060352
0.61158,-0.025383
0.61167,-0.07611
0.61175,-0.018403
0.61183,0.065272
0.61192,0.056726
0.612,-0.032195
0.61208,-0.077325
0.61217,-0.013779
0.61225,0.068237
0.61233,0.052165
0.61242,-0.040462
0.6125,-0.079592
0.61258,-0.0094784
0.61267,0.070024
0.61275,0.047081
0.61283,-0.046458
0.61292,-0.078587
0.613,-0.0033032
0.61308,0.072092
0.61317,0.041681
0.61325,-0.053066
0.61333,-0.078782
0.61342,0.0027486
0.6135,0.075888
0.61358,0.037597
0.61367,-0.058397
0.61375,-0.076148
0.61383,0.010399
0.61392,0.078809
0.614,0.033493
0.61408,-0.06227
0.61417,-0.072765
0.61425,0.017373
0.61433,0.079862
0.61442,0.027543
0.6145,-0.066558
0.61458,-0.069071
0.61467,0.023989
0.61475,0.079791
0.61483,0.020874
0.61492,-0.069843
0.615,-0.064308
0.61508,0.029452
0.61517,0.078432
0.61525,0.014726
0.61533,-0.072398
0.61542,-0.059225
0.6155,0.035712
0.61558,0.077853
0.61567,0.0086345
0.61575,-0.075258
0.61583,-0.054085
0.61592,0.042538
0.616,0.077373
0.61608,0.0022742
0.61617,-0.077539
0.61625,-0.047822
0.61633,0.049854
0.61642,0.076448
0.6165,-0.0038667
0.61658,-0.077699
0.61667,-0.040585
0.61675,0.055309
0.61683,0.074886
0.61692,-0.0090919
0.617,-0.079023
0.61708,-0.034855
0.61717,0.060921
0.61725,0.072749
0.61733,-0.015017
0.61742,-0.078975
0.6175,-0.028276
0.61758,0.064854
0.61767,0.068853
0.61775,-0.021319
0.61783,-0.078955
0.61792,-0.022545
0.618,0.066454
0.61808,0.063005
0.61817,-0.026824
0.61825,-0.077707
0.61833,-0.017099
0.61842,0.06882
0.6185,0.058898
0.61858,-0.03173
0.61867,-0.075699
0.61875,-0.011002
0.61883,0.069387
0.61892,0.053142
0.619,-0.034663
0.61908,-0.071474
0.61917,-0.0059021
0.61925,0.069184
0.61933,0.048445
0.61942,-0.038129
0.6195,-0.06854
0.61958,-0.00048234
0.61967,0.069319
0.61975,0.044985
0.61983,-0.038823
0.61992,-0.065606
0.62,0.0024417
0.62008,0.068622
0.62017,0.04161
0.62025,-0.040087
0.62033,-0.063103
0.62042,0.0053976
0.6205,0.067927
0.62058,0.037609
0.62067,-0.042018
0.62075,-0.061064
0.62083,0.0071006
0.62092,0.066537
0.621,0.033852
0.62108,-0.045641
0.62117,-0.061345
0.62125,0.0090288
0.62133,0.066075
0.62142,0.030264
0.6215,-0.048305
0.62158,-0.060064
0.62167,0.011798
0.62175,0.065548
0.62183,0.025867
0.62192,-0.051707
0.622,-0.058233
0.62208,0.015724
0.62217,0.065644
0.62225,0.022082
0.62233,-0.054823
0.62242,-0.056937
0.6225,0.01912
0.62258,0.064476
0.62267,0.016804
0.62275,-0.057392
0.62283,-0.055852
0.62292,0.019327
0.623,0.061473
0.62308,0.012249
0.62317,-0.059858
0.62325,-0.054963
0.62333,0.020056
0.62342,0.058541
0.6235,0.0075129
0.62358,-0.061964
0.62367,-0.054221
0.62375,0.019857
0.62383,0.056172
0.62392,0.0048204
0.624,-0.062788
0.62408,-0.051784
0.62417,0.022429
0.62425,0.054759
0.62433,0.001271
0.62442,-0.064084
0.6245,-0.050339
0.62458,0.023786
0.62467,0.054033
0.62475,-0.0015206
0.62483,-0.066141
0.62492,-0.049028
0.625,0.026411
0.62508,0.054644
0.62517,-0.0034431
0.62525,-0.068169
0.62533,-0.048326
0.62542,0.028436
0.6255,0.053647
0.62558,-0.0071003
0.62567,-0.069979
0.62575,-0.046926
0.62583,0.031213
0.62592,0.054605
0.626,-0.0094917
0.62608,-0.071324
0.62617,-0.04329
0.62625,0.036136
0.62633,0.054252
0.62642,-0.01495
0.6265,-0.073229
0.62658,-0.036887
0.62667,0.043604
0.62675,0.054774
0.62683,-0.019263
0.62692,-0.07356
0.627,-0.029323
0.62708,0.051595
0.62717,0.054356
0.62725,-0.026019
0.62733,-0.076052
0.62742,-0.022495
0.6275,0.058896
0.62758,0.052266
0.62767,-0.033277
0.62775,-0.076381
0.62783,-0.013469
0.62792,0.065907
0.628,0.048546
0.62808,-0.041142
0.62817,-0.076559
0.62825,-0.0056415
0.62833,0.071021
0.62842,0.044414
0.6285,-0.046998
0.62858,-0.072649
0.62867,0.0050207
